id,app_id,app_name,category,rating,review_text,helpful_votes,total_votes,app_size_mb,price,version,date,user_id,helpful_ratio,is_free,review_length,review_word_count,cleaned_review,sentiment_label,sentiment_score,rating_category,size_category
244,30,App_30,Games,4,"Love this app, very amazing and excellent!",14,1,496.0,0,1.1,2024-08-04,5945,14.0,1,42,7,love this app very amazing and excellent,Positive,3,High,Large
245,18,App_18,Social,2,This app is useless. Very horrible experience.,11,22,452.4,0,2.0,2024-08-16,6005,0.5,1,46,7,this app is useless very horrible experience,Negative,2,Low,Large
246,49,App_49,Entertainment,4,Fantastic app with amazing features!,3,1,110.6,0,2.1,2025-03-09,9510,3.0,1,36,5,fantastic app with amazing features,Positive,2,High,Medium
247,1,App_1,Games,4,"Love this app, very awesome and amazing!",4,16,40.1,0,1.0,2025-05-11,6133,0.25,1,40,7,love this app very awesome and amazing,Positive,3,High,Small
248,20,App_20,Productivity,3,"Fine performance, average user experience.",4,3,267.6,0,1.1,2024-11-19,6753,1.3333333333333333,1,42,5,fine performance average user experience,Neutral,0,Medium,Large
249,41,App_41,Productivity,4,This app is fantastic! Really wonderful experience.,2,29,54.7,0.99,2.1,2024-12-18,6759,0.06896551724137931,0,51,7,this app is fantastic really wonderful experience,Positive,2,High,Medium
250,21,App_21,Productivity,5,Love app with perfect features!,2,8,278.9,0.99,2.1,2025-02-07,1439,0.25,0,31,5,love app with perfect features,Positive,2,High,Large
251,43,App_43,Business,5,Love app with outstanding features!,16,7,375.2,0,1.0,2025-03-02,9108,2.2857142857142856,1,35,5,love app with outstanding features,Positive,2,High,Large
252,16,App_16,Finance,3,"The app is standard, nothing special. Just decent.",16,29,489.0,4.99,1.2,2025-04-26,7337,0.5517241379310345,0,50,8,the app is standard nothing special just decent,Neutral,0,Medium,Large
253,37,App_37,Health & Fitness,5,Awesome app with outstanding features!,5,25,238.2,4.99,1.0,2025-06-24,2106,0.2,0,38,5,awesome app with outstanding features,Positive,2,High,Large
254,14,App_14,Games,1,Terrible app with bug problems!,9,21,357.8,0.99,2.0,2024-07-08,7590,0.42857142857142855,0,31,5,terrible app with bug problems,Negative,2,Low,Large
255,35,App_35,News,2,"Hate this app, full of disappointing and hate issues.",2,10,44.1,2.99,1.1,2024-10-01,6353,0.2,0,53,9,hate this app full of disappointing and hate issues,Negative,3,Low,Small
256,41,App_41,Social,3,"Normal performance, fine user experience.",7,2,126.0,2.99,1.0,2024-11-12,1901,3.5,0,41,5,normal performance fine user experience,Neutral,0,Medium,Medium
257,48,App_48,Productivity,3,"Okay performance, standard user experience.",4,23,10.6,0,1.2,2024-10-08,9474,0.17391304347826086,1,43,5,okay performance standard user experience,Neutral,0,Medium,Small
258,47,App_47,Business,5,This app is excellent! Really awesome experience.,8,24,443.8,0.99,1.0,2025-01-12,8034,0.3333333333333333,0,49,7,this app is excellent really awesome experience,Positive,2,High,Large
259,5,App_5,Business,3,"Standard performance, decent user experience.",2,16,230.3,0,2.0,2024-09-15,3734,0.125,1,45,5,standard performance decent user experience,Neutral,0,Medium,Large
260,17,App_17,Social,3,"The app is decent, nothing special. Just okay.",16,1,26.8,1.99,1.1,2025-06-09,8729,16.0,0,46,8,the app is decent nothing special just okay,Neutral,0,Medium,Small
261,10,App_10,Productivity,3,"Okay performance, decent user experience.",20,14,116.1,0,1.2,2025-02-14,2276,1.4285714285714286,1,41,5,okay performance decent user experience,Neutral,0,Medium,Medium
262,8,App_8,News,4,This app is great! Really excellent experience.,16,2,477.3,0,2.0,2025-02-08,6090,8.0,1,47,7,this app is great really excellent experience,Positive,2,High,Large
263,36,App_36,Finance,3,"The app is okay, nothing special. Just normal.",9,19,393.3,0.99,1.1,2024-11-07,7033,0.47368421052631576,0,46,8,the app is okay nothing special just normal,Neutral,0,Medium,Large
264,32,App_32,Entertainment,4,This app is outstanding! Really love experience.,0,30,208.0,0,1.2,2024-08-11,1157,0.0,1,48,7,this app is outstanding really love experience,Positive,2,High,Large
265,1,App_1,Health & Fitness,5,This app is perfect! Really amazing experience.,16,8,212.8,4.99,1.1,2024-07-03,5584,2.0,0,47,7,this app is perfect really amazing experience,Positive,2,High,Large
266,15,App_15,News,2,"Hate this app, full of bug and useless issues.",2,19,52.3,0,2.0,2025-05-25,2020,0.10526315789473684,1,46,9,hate this app full of bug and useless issues,Negative,3,Low,Medium
267,9,App_9,Entertainment,4,"Love this app, very perfect and brilliant!",12,23,416.8,0,2.0,2025-02-13,4827,0.5217391304347826,1,42,7,love this app very perfect and brilliant,Positive,3,High,Large
268,13,App_13,Productivity,1,This app is disappointing. Very awful experience.,3,6,227.5,0,1.0,2024-10-01,6870,0.5,1,49,7,this app is disappointing very awful experience,Negative,2,Low,Large
269,14,App_14,Finance,5,"Love this app, very perfect and wonderful!",3,3,83.0,0.99,2.1,2025-06-12,4522,1.0,0,42,7,love this app very perfect and wonderful,Positive,3,High,Medium
270,21,App_21,Productivity,5,"Love this app, very amazing and love!",12,17,29.2,0,1.1,2025-06-17,7625,0.7058823529411765,1,37,7,love this app very amazing and love,Positive,3,High,Small
271,36,App_36,News,5,"Love this app, very love and amazing!",3,26,397.9,0,1.0,2025-03-11,3141,0.11538461538461539,1,37,7,love this app very love and amazing,Positive,3,High,Large
272,26,App_26,Education,2,This app is awful. Very horrible experience.,0,3,102.9,0.99,1.1,2025-05-16,6432,0.0,0,44,7,this app is awful very horrible experience,Negative,2,Low,Medium
273,30,App_30,Games,2,Hate app with bug problems!,12,16,19.6,0.99,1.1,2025-01-02,4517,0.75,0,27,5,hate app with bug problems,Negative,2,Low,Small
274,18,App_18,Business,5,This app is wonderful! Really excellent experience.,19,20,310.4,0.99,2.0,2024-12-04,8848,0.95,0,51,7,this app is wonderful really excellent experience,Positive,2,High,Large
275,18,App_18,Health & Fitness,1,This app is hate. Very bug experience.,20,29,399.6,0,2.1,2025-06-23,7266,0.6896551724137931,1,38,7,this app is hate very bug experience,Negative,2,Low,Large
276,23,App_23,Finance,5,"Love this app, very outstanding and wonderful!",18,17,164.2,0,1.0,2025-01-20,4588,1.0588235294117647,1,46,7,love this app very outstanding and wonderful,Positive,3,High,Large
277,50,App_50,Business,1,Terrible app with crash problems!,11,25,294.1,0,1.1,2025-05-12,5060,0.44,1,33,5,terrible app with crash problems,Negative,2,Low,Large
278,18,App_18,News,4,Great app with love features!,12,12,467.9,4.99,1.1,2025-04-03,4875,1.0,0,29,5,great app with love features,Positive,2,High,Large
279,48,App_48,Education,4,Brilliant app with great features!,11,19,284.0,0,1.1,2024-10-23,9882,0.5789473684210527,1,34,5,brilliant app with great features,Positive,2,High,Large
280,32,App_32,Games,3,"The app is okay, nothing special. Just standard.",19,8,14.9,0,1.2,2024-08-22,4300,2.375,1,48,8,the app is okay nothing special just standard,Neutral,0,Medium,Small
281,22,App_22,Productivity,5,This app is awesome! Really great experience.,4,19,353.8,0,1.0,2024-10-06,6978,0.21052631578947367,1,45,7,this app is awesome really great experience,Positive,2,High,Large
282,24,App_24,Health & Fitness,5,"Love this app, very brilliant and amazing!",9,11,72.5,0,2.0,2024-08-09,8982,0.8181818181818182,1,42,7,love this app very brilliant and amazing,Positive,3,High,Medium
283,12,App_12,News,4,This app is brilliant! Really awesome experience.,18,27,91.8,0,1.2,2025-04-28,3911,0.6666666666666666,1,49,7,this app is brilliant really awesome experience,Positive,2,High,Medium
284,45,App_45,Travel,4,This app is fantastic! Really great experience.,19,11,460.9,4.99,1.1,2024-08-09,2705,1.7272727272727273,0,47,7,this app is fantastic really great experience,Positive,2,High,Large
285,10,App_10,Education,5,"Love this app, very amazing and love!",10,6,319.9,4.99,1.2,2024-11-16,1186,1.6666666666666667,0,37,7,love this app very amazing and love,Positive,3,High,Large
286,16,App_16,Social,3,"The app is normal, nothing special. Just standard.",0,2,196.0,0.99,1.1,2024-12-03,9078,0.0,0,50,8,the app is normal nothing special just standard,Neutral,0,Medium,Large
287,23,App_23,News,5,"Love this app, very fantastic and amazing!",18,21,380.3,0,2.0,2025-05-26,1547,0.8571428571428571,1,42,7,love this app very fantastic and amazing,Positive,3,High,Large
288,21,App_21,Business,3,"Pretty okay app, standard overall.",5,29,190.9,0.99,2.1,2025-05-16,6536,0.1724137931034483,0,34,5,pretty okay app standard overall,Neutral,0,Medium,Large
289,40,App_40,Finance,4,Great app with fantastic features!,5,20,445.4,0,1.0,2025-01-14,4367,0.25,1,34,5,great app with fantastic features,Positive,2,High,Large
290,27,App_27,News,5,Outstanding app with perfect features!,9,10,122.6,0,2.1,2024-09-24,9043,0.9,1,38,5,outstanding app with perfect features,Positive,2,High,Medium
291,24,App_24,Games,2,"Hate this app, full of bug and awful issues.",20,20,242.8,0,1.1,2025-04-06,5781,1.0,1,44,9,hate this app full of bug and awful issues,Negative,3,Low,Large
292,31,App_31,Social,5,"Love this app, very perfect and fantastic!",15,29,332.2,0,2.1,2024-12-16,4029,0.5172413793103449,1,42,7,love this app very perfect and fantastic,Positive,3,High,Large
293,25,App_25,Education,3,"The app is average, nothing special. Just fine.",8,15,235.2,0,1.2,2024-09-17,2009,0.5333333333333333,1,47,8,the app is average nothing special just fine,Neutral,0,Medium,Large
294,45,App_45,Social,2,Awful app with useless problems!,13,25,296.9,0,2.0,2024-10-08,7858,0.52,1,32,5,awful app with useless problems,Negative,2,Low,Large
295,44,App_44,Finance,5,"Love this app, very brilliant and love!",9,3,200.4,1.99,1.0,2024-10-18,9467,3.0,0,39,7,love this app very brilliant and love,Positive,3,High,Large
296,44,App_44,Travel,5,"Love this app, very excellent and amazing!",5,6,486.2,1.99,1.1,2025-06-11,7936,0.8333333333333334,0,42,7,love this app very excellent and amazing,Positive,3,High,Large
297,44,App_44,Health & Fitness,1,Worst app with hate problems!,8,11,455.8,2.99,1.0,2025-05-19,7358,0.7272727272727273,0,29,5,worst app with hate problems,Negative,2,Low,Large
298,36,App_36,Education,4,"Love this app, very perfect and outstanding!",0,26,351.7,0,2.0,2025-05-06,7790,0.0,1,44,7,love this app very perfect and outstanding,Positive,3,High,Large
299,37,App_37,Travel,2,This app is disappointing. Very awful experience.,18,25,55.0,0,2.1,2025-01-07,7732,0.72,1,49,7,this app is disappointing very awful experience,Negative,2,Low,Medium
300,42,App_42,Finance,3,"Pretty decent app, standard overall.",1,6,141.3,0,2.1,2024-07-19,7581,0.16666666666666666,1,36,5,pretty decent app standard overall,Neutral,0,Medium,Medium
301,22,App_22,Entertainment,1,"Hate this app, full of terrible and crash issues.",11,1,172.2,0.99,1.2,2025-02-09,9054,11.0,0,49,9,hate this app full of terrible and crash issues,Negative,3,Low,Large
302,44,App_44,Social,5,"Love this app, very love and excellent!",14,25,413.8,0,2.0,2024-08-27,2462,0.56,1,39,7,love this app very love and excellent,Positive,3,High,Large
303,14,App_14,Health & Fitness,2,"Hate this app, full of crash and slow issues.",1,17,396.8,0,2.1,2024-12-08,3222,0.058823529411764705,1,45,9,hate this app full of crash and slow issues,Negative,3,Low,Large
304,34,App_34,Travel,5,This app is great! Really excellent experience.,6,27,33.5,0,1.0,2024-12-30,4262,0.2222222222222222,1,47,7,this app is great really excellent experience,Positive,2,High,Small
305,30,App_30,News,3,"Fine performance, okay user experience.",0,8,189.4,0,1.1,2024-11-02,6730,0.0,1,39,5,fine performance okay user experience,Neutral,0,Medium,Large
306,17,App_17,Social,3,"Pretty normal app, okay overall.",1,6,427.6,0.99,1.1,2025-03-11,4688,0.16666666666666666,0,32,5,pretty normal app okay overall,Neutral,0,Medium,Large
307,18,App_18,Health & Fitness,4,Outstanding app with great features!,0,16,456.2,0.99,2.1,2025-06-28,4666,0.0,0,36,5,outstanding app with great features,Positive,2,High,Large
308,20,App_20,Business,3,"Pretty fine app, standard overall.",14,9,113.0,0,2.1,2024-08-17,7506,1.5555555555555556,1,34,5,pretty fine app standard overall,Neutral,0,Medium,Medium
309,1,App_1,News,4,Awesome app with outstanding features!,19,20,144.9,0.99,2.0,2025-05-31,6509,0.95,0,38,5,awesome app with outstanding features,Positive,2,High,Medium
310,41,App_41,Education,5,Perfect app with brilliant features!,20,10,98.2,0,1.1,2025-06-03,7620,2.0,1,36,5,perfect app with brilliant features,Positive,2,High,Medium
311,44,App_44,Productivity,4,"Love this app, very great and wonderful!",8,30,212.2,0,1.0,2024-09-07,4111,0.26666666666666666,1,40,7,love this app very great and wonderful,Positive,3,High,Large
312,46,App_46,Entertainment,3,"Standard performance, decent user experience.",15,30,470.6,0,1.2,2025-04-06,3967,0.5,1,45,5,standard performance decent user experience,Neutral,0,Medium,Large
313,31,App_31,Productivity,3,"Standard performance, normal user experience.",17,25,456.7,2.99,1.2,2024-08-01,2463,0.68,0,45,5,standard performance normal user experience,Neutral,0,Medium,Large
314,15,App_15,Business,3,"Pretty fine app, normal overall.",8,19,150.6,1.99,2.0,2025-06-05,2166,0.42105263157894735,0,32,5,pretty fine app normal overall,Neutral,0,Medium,Large
315,13,App_13,News,4,Amazing app with fantastic features!,9,14,31.8,1.99,1.1,2025-03-22,6614,0.6428571428571429,0,36,5,amazing app with fantastic features,Positive,2,High,Small
316,37,App_37,Finance,4,Excellent app with awesome features!,5,25,45.0,0,1.1,2025-01-23,1950,0.2,1,36,5,excellent app with awesome features,Positive,2,High,Small
317,18,App_18,Entertainment,1,"Hate this app, full of hate and disappointing issues.",2,5,309.2,0.99,2.0,2024-11-25,8821,0.4,0,53,9,hate this app full of hate and disappointing issues,Negative,3,Low,Large
318,3,App_3,News,3,"The app is average, nothing special. Just normal.",10,25,417.4,0,1.0,2024-08-16,5076,0.4,1,49,8,the app is average nothing special just normal,Neutral,0,Medium,Large
319,23,App_23,Business,3,"Pretty average app, okay overall.",16,19,156.5,0,1.0,2025-01-31,5764,0.8421052631578947,1,33,5,pretty average app okay overall,Neutral,0,Medium,Large
320,34,App_34,Travel,4,"Love this app, very outstanding and awesome!",4,11,498.1,0,1.1,2025-04-09,7609,0.36363636363636365,1,44,7,love this app very outstanding and awesome,Positive,3,High,Large
321,15,App_15,Productivity,1,Worst app with terrible problems!,16,6,66.0,0.99,1.0,2024-12-22,5190,2.6666666666666665,0,33,5,worst app with terrible problems,Negative,2,Low,Medium
322,40,App_40,Games,5,Brilliant app with great features!,3,21,418.9,0,1.0,2024-12-01,8279,0.14285714285714285,1,34,5,brilliant app with great features,Positive,2,High,Large
323,36,App_36,Business,3,"The app is fine, nothing special. Just average.",20,1,154.1,0.99,2.1,2025-02-14,3247,20.0,0,47,8,the app is fine nothing special just average,Neutral,0,Medium,Large
324,7,App_7,News,4,"Love this app, very brilliant and amazing!",3,26,57.6,0,1.1,2025-02-18,9571,0.11538461538461539,1,42,7,love this app very brilliant and amazing,Positive,3,High,Medium
325,23,App_23,Health & Fitness,5,This app is perfect! Really excellent experience.,17,16,455.6,0.99,2.0,2025-01-14,4842,1.0625,0,49,7,this app is perfect really excellent experience,Positive,2,High,Large
326,43,App_43,Social,1,This app is awful. Very crash experience.,2,25,258.3,0.99,1.0,2025-02-21,4787,0.08,0,41,7,this app is awful very crash experience,Negative,2,Low,Large
327,19,App_19,Business,4,This app is wonderful! Really great experience.,5,28,24.5,0,1.2,2024-11-26,2898,0.17857142857142858,1,47,7,this app is wonderful really great experience,Positive,2,High,Small
328,49,App_49,Games,2,Terrible app with hate problems!,20,6,167.7,1.99,2.1,2025-02-15,2522,3.3333333333333335,0,32,5,terrible app with hate problems,Negative,2,Low,Large
329,22,App_22,Productivity,3,"Pretty okay app, fine overall.",14,9,418.7,0.99,2.0,2024-11-29,3732,1.5555555555555556,0,30,5,pretty okay app fine overall,Neutral,0,Medium,Large
330,45,App_45,Games,2,"Hate this app, full of hate and awful issues.",18,16,402.1,0.99,1.1,2024-08-24,7221,1.125,0,45,9,hate this app full of hate and awful issues,Negative,3,Low,Large
331,40,App_40,Games,5,"Love this app, very excellent and wonderful!",3,29,208.6,0,1.2,2024-08-01,6148,0.10344827586206896,1,44,7,love this app very excellent and wonderful,Positive,3,High,Large
332,44,App_44,News,1,Disappointing app with worst problems!,10,17,263.9,0.99,1.0,2024-11-23,5072,0.5882352941176471,0,38,5,disappointing app with worst problems,Negative,2,Low,Large
333,43,App_43,Health & Fitness,4,Excellent app with outstanding features!,1,1,323.5,0,2.0,2024-10-22,3709,1.0,1,40,5,excellent app with outstanding features,Positive,2,High,Large
334,32,App_32,Education,1,"Hate this app, full of worst and useless issues.",1,17,115.2,0.99,2.0,2025-03-04,2291,0.058823529411764705,0,48,9,hate this app full of worst and useless issues,Negative,3,Low,Medium
335,37,App_37,Finance,4,"Love this app, very amazing and wonderful!",10,4,490.4,0.99,1.0,2025-05-11,7609,2.5,0,42,7,love this app very amazing and wonderful,Positive,3,High,Large
336,36,App_36,News,4,Great app with amazing features!,19,21,155.8,0,1.1,2024-08-01,8474,0.9047619047619048,1,32,5,great app with amazing features,Positive,2,High,Large
337,24,App_24,Games,5,"Love this app, very love and wonderful!",17,25,311.8,0,1.2,2024-11-13,2868,0.68,1,39,7,love this app very love and wonderful,Positive,3,High,Large
338,43,App_43,Entertainment,2,"Hate this app, full of terrible and useless issues.",20,26,149.5,0,1.0,2025-06-09,3689,0.7692307692307693,1,51,9,hate this app full of terrible and useless issues,Negative,3,Low,Medium
339,46,App_46,Health & Fitness,4,Amazing app with perfect features!,6,7,64.8,1.99,1.1,2024-11-10,4122,0.8571428571428571,0,34,5,amazing app with perfect features,Positive,2,High,Medium
340,7,App_7,Health & Fitness,4,"Love this app, very great and amazing!",14,22,296.7,0,2.0,2025-06-30,9689,0.6363636363636364,1,38,7,love this app very great and amazing,Positive,3,High,Large
341,36,App_36,Health & Fitness,4,Brilliant app with wonderful features!,5,23,291.4,0.99,1.1,2025-05-10,7347,0.21739130434782608,0,38,5,brilliant app with wonderful features,Positive,2,High,Large
342,39,App_39,Education,4,"Love this app, very outstanding and fantastic!",19,30,347.8,0,2.0,2025-01-08,5819,0.6333333333333333,1,46,7,love this app very outstanding and fantastic,Positive,3,High,Large
343,9,App_9,Productivity,4,"Love this app, very fantastic and outstanding!",17,28,160.4,0.99,2.1,2024-08-13,4560,0.6071428571428571,0,46,7,love this app very fantastic and outstanding,Positive,3,High,Large
344,40,App_40,Business,3,"Standard performance, normal user experience.",4,23,326.8,4.99,2.1,2024-09-28,6281,0.17391304347826086,0,45,5,standard performance normal user experience,Neutral,0,Medium,Large
345,49,App_49,Education,4,Outstanding app with wonderful features!,18,22,356.5,0.99,2.1,2025-02-06,7920,0.8181818181818182,0,40,5,outstanding app with wonderful features,Positive,2,High,Large
346,34,App_34,Social,5,This app is great! Really fantastic experience.,1,22,33.0,0,1.1,2025-02-06,5105,0.045454545454545456,1,47,7,this app is great really fantastic experience,Positive,2,High,Small
347,4,App_4,Business,2,This app is worst. Very slow experience.,11,27,229.0,0.99,2.1,2025-03-10,7371,0.4074074074074074,0,40,7,this app is worst very slow experience,Negative,2,Low,Large
348,45,App_45,Business,3,"Pretty standard app, okay overall.",12,14,478.6,4.99,1.2,2024-09-23,1881,0.8571428571428571,0,34,5,pretty standard app okay overall,Neutral,0,Medium,Large
349,17,App_17,Entertainment,1,This app is disappointing. Very crash experience.,20,23,356.2,0,2.1,2024-09-26,4218,0.8695652173913043,1,49,7,this app is disappointing very crash experience,Negative,2,Low,Large
350,13,App_13,Business,5,Wonderful app with excellent features!,2,6,481.4,0.99,1.0,2024-12-21,1665,0.3333333333333333,0,38,5,wonderful app with excellent features,Positive,2,High,Large
351,36,App_36,Business,4,Excellent app with brilliant features!,8,1,168.6,0.99,1.1,2025-06-12,3518,8.0,0,38,5,excellent app with brilliant features,Positive,2,High,Large
352,39,App_39,Games,5,"Love this app, very brilliant and perfect!",18,18,182.3,0.99,1.2,2024-10-06,4603,1.0,0,42,7,love this app very brilliant and perfect,Positive,3,High,Large
353,34,App_34,Social,5,"Love this app, very outstanding and excellent!",17,18,204.7,0,1.1,2024-07-28,6437,0.9444444444444444,1,46,7,love this app very outstanding and excellent,Positive,3,High,Large
354,19,App_19,Entertainment,3,"Pretty decent app, standard overall.",17,27,377.3,0.99,1.0,2024-07-25,6668,0.6296296296296297,0,36,5,pretty decent app standard overall,Neutral,0,Medium,Large
355,42,App_42,Travel,4,This app is brilliant! Really love experience.,10,13,458.4,2.99,2.0,2025-02-21,9851,0.7692307692307693,0,46,7,this app is brilliant really love experience,Positive,2,High,Large
356,2,App_2,News,4,Awesome app with outstanding features!,14,16,26.7,1.99,1.1,2025-01-19,9419,0.875,0,38,5,awesome app with outstanding features,Positive,2,High,Small
357,7,App_7,Productivity,2,This app is slow. Very disappointing experience.,20,3,109.3,0.99,1.1,2024-07-17,7950,6.666666666666667,0,48,7,this app is slow very disappointing experience,Negative,2,Low,Medium
358,14,App_14,News,5,Fantastic app with amazing features!,4,1,232.3,0,1.0,2025-05-26,1889,4.0,1,36,5,fantastic app with amazing features,Positive,2,High,Large
359,17,App_17,News,2,"Hate this app, full of awful and worst issues.",13,13,228.3,0,1.2,2025-06-24,7381,1.0,1,46,9,hate this app full of awful and worst issues,Negative,3,Low,Large
360,35,App_35,Games,4,Brilliant app with amazing features!,18,2,351.9,0,2.1,2025-05-09,5748,9.0,1,36,5,brilliant app with amazing features,Positive,2,High,Large
361,20,App_20,Travel,5,"Love this app, very amazing and perfect!",12,13,412.0,0,1.1,2024-10-02,4602,0.9230769230769231,1,40,7,love this app very amazing and perfect,Positive,3,High,Large
362,26,App_26,News,2,"Hate this app, full of horrible and hate issues.",20,12,478.9,0,2.1,2025-04-21,3019,1.6666666666666667,1,48,9,hate this app full of horrible and hate issues,Negative,3,Low,Large
363,37,App_37,Travel,1,Bug app with slow problems!,2,10,109.0,0.99,1.2,2025-03-16,7760,0.2,0,27,5,bug app with slow problems,Negative,2,Low,Medium
364,33,App_33,Productivity,5,This app is excellent! Really brilliant experience.,19,27,130.1,0,2.1,2025-06-05,9992,0.7037037037037037,1,51,7,this app is excellent really brilliant experience,Positive,2,High,Medium
365,36,App_36,Social,4,"Love this app, very perfect and amazing!",3,7,364.2,0,1.2,2025-01-01,3100,0.42857142857142855,1,40,7,love this app very perfect and amazing,Positive,3,High,Large
366,16,App_16,Social,4,This app is perfect! Really amazing experience.,10,16,228.1,0.99,1.2,2024-07-12,3496,0.625,0,47,7,this app is perfect really amazing experience,Positive,2,High,Large
367,24,App_24,Education,4,This app is fantastic! Really excellent experience.,10,8,393.9,0.99,2.0,2025-02-11,6889,1.25,0,51,7,this app is fantastic really excellent experience,Positive,2,High,Large
368,47,App_47,Education,2,"Hate this app, full of crash and disappointing issues.",11,25,156.2,0,1.1,2024-08-06,2343,0.44,1,54,9,hate this app full of crash and disappointing issues,Negative,3,Low,Large
369,9,App_9,News,5,Love app with perfect features!,20,3,365.1,1.99,2.1,2024-08-13,1511,6.666666666666667,0,31,5,love app with perfect features,Positive,2,High,Large
370,38,App_38,Health & Fitness,5,This app is brilliant! Really love experience.,17,9,274.0,4.99,2.0,2024-08-02,3435,1.8888888888888888,0,46,7,this app is brilliant really love experience,Positive,2,High,Large
371,15,App_15,Travel,3,"The app is standard, nothing special. Just normal.",14,17,257.7,0,2.1,2025-06-27,4913,0.8235294117647058,1,50,8,the app is standard nothing special just normal,Neutral,0,Medium,Large
372,40,App_40,Productivity,5,"Love this app, very outstanding and excellent!",5,6,285.3,0,1.1,2024-10-28,6878,0.8333333333333334,1,46,7,love this app very outstanding and excellent,Positive,3,High,Large
373,49,App_49,Finance,1,"Hate this app, full of worst and awful issues.",11,8,26.2,0,1.2,2024-12-16,8695,1.375,1,46,9,hate this app full of worst and awful issues,Negative,3,Low,Small
374,3,App_3,Games,5,Awesome app with amazing features!,16,21,415.7,1.99,1.2,2024-09-09,9918,0.7619047619047619,0,34,5,awesome app with amazing features,Positive,2,High,Large
375,25,App_25,Health & Fitness,4,Awesome app with amazing features!,8,13,486.5,0,2.0,2025-01-03,6653,0.6153846153846154,1,34,5,awesome app with amazing features,Positive,2,High,Large
376,31,App_31,Travel,4,This app is great! Really outstanding experience.,14,6,118.8,0,1.2,2025-03-16,3461,2.3333333333333335,1,49,7,this app is great really outstanding experience,Positive,2,High,Medium
377,24,App_24,Travel,2,"Hate this app, full of awful and worst issues.",10,24,61.1,0.99,2.0,2025-03-17,3641,0.4166666666666667,0,46,9,hate this app full of awful and worst issues,Negative,3,Low,Medium
378,27,App_27,Games,4,This app is love! Really great experience.,18,19,84.8,0.99,1.0,2024-09-12,3406,0.9473684210526315,0,42,7,this app is love really great experience,Positive,2,High,Medium
379,17,App_17,Productivity,1,Slow app with bug problems!,18,21,14.2,0.99,1.2,2025-05-20,4548,0.8571428571428571,0,27,5,slow app with bug problems,Negative,2,Low,Small
380,31,App_31,Finance,4,"Love this app, very excellent and love!",19,5,398.3,1.99,1.1,2024-08-17,9369,3.8,0,39,7,love this app very excellent and love,Positive,3,High,Large
381,47,App_47,Education,3,"Fine performance, decent user experience.",2,8,192.2,0,1.0,2025-03-21,9564,0.25,1,41,5,fine performance decent user experience,Neutral,0,Medium,Large
382,33,App_33,Health & Fitness,5,This app is excellent! Really amazing experience.,15,29,309.3,0,2.1,2024-10-18,2925,0.5172413793103449,1,49,7,this app is excellent really amazing experience,Positive,2,High,Large
383,43,App_43,Productivity,2,This app is disappointing. Very slow experience.,20,14,263.4,0,1.0,2024-07-10,9680,1.4285714285714286,1,48,7,this app is disappointing very slow experience,Negative,2,Low,Large
384,31,App_31,Health & Fitness,4,"Love this app, very awesome and amazing!",4,9,241.2,0,1.0,2025-02-07,9908,0.4444444444444444,1,40,7,love this app very awesome and amazing,Positive,3,High,Large
385,13,App_13,Games,4,This app is great! Really outstanding experience.,16,1,190.6,0,1.2,2024-12-05,6935,16.0,1,49,7,this app is great really outstanding experience,Positive,2,High,Large
386,28,App_28,Travel,2,Horrible app with disappointing problems!,13,19,186.0,0,2.0,2025-03-20,7770,0.6842105263157895,1,41,5,horrible app with disappointing problems,Negative,2,Low,Large
387,36,App_36,Finance,4,Excellent app with awesome features!,17,16,130.6,0,1.2,2024-07-06,7522,1.0625,1,36,5,excellent app with awesome features,Positive,2,High,Medium
388,43,App_43,Social,4,Love app with wonderful features!,5,4,111.2,0,1.2,2024-09-24,1852,1.25,1,33,5,love app with wonderful features,Positive,2,High,Medium
389,41,App_41,Games,2,"Hate this app, full of awful and hate issues.",19,14,48.6,0,1.2,2025-05-23,1618,1.3571428571428572,1,45,9,hate this app full of awful and hate issues,Negative,3,Low,Small
390,26,App_26,Travel,4,Outstanding app with perfect features!,19,2,473.1,1.99,2.0,2024-11-20,1175,9.5,0,38,5,outstanding app with perfect features,Positive,2,High,Large
391,43,App_43,News,3,"The app is normal, nothing special. Just average.",19,17,260.3,0,1.1,2024-07-22,1590,1.1176470588235294,1,49,8,the app is normal nothing special just average,Neutral,0,Medium,Large
392,42,App_42,Games,3,"Pretty average app, okay overall.",12,12,336.5,0,1.1,2024-10-10,1251,1.0,1,33,5,pretty average app okay overall,Neutral,0,Medium,Large
393,5,App_5,Social,4,Outstanding app with perfect features!,17,30,293.6,0,1.2,2025-03-09,4187,0.5666666666666667,1,38,5,outstanding app with perfect features,Positive,2,High,Large
394,26,App_26,Travel,4,This app is great! Really perfect experience.,13,17,57.7,0,1.2,2025-01-09,2917,0.7647058823529411,1,45,7,this app is great really perfect experience,Positive,2,High,Medium
395,17,App_17,News,5,Brilliant app with perfect features!,14,13,283.8,0.99,1.2,2024-11-10,8548,1.0769230769230769,0,36,5,brilliant app with perfect features,Positive,2,High,Large
396,2,App_2,Finance,5,This app is amazing! Really perfect experience.,12,21,395.4,0,1.1,2025-01-22,7757,0.5714285714285714,1,47,7,this app is amazing really perfect experience,Positive,2,High,Large
397,34,App_34,News,5,This app is great! Really perfect experience.,9,3,202.5,0.99,1.2,2025-05-25,3924,3.0,0,45,7,this app is great really perfect experience,Positive,2,High,Large
